regiao,uf,municipio,cod_municipio,total_matriculas,matriculas_federal,matriculas_estadual,matriculas_municipal,matriculas_privada,ano,fonte,pct_publica,pct_privada
Sul,Santa Catarina,Santa Cecília,4215505,3866.0,0.0,1737.0,1941.0,109.0,2022,INEP — Sinopse Estatística da Educação Básica,95.1,2.8
Sul,Santa Catarina,Santa Helena,4215554,435.0,0.0,168.0,267.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Santa Rosa de Lima,4215604,440.0,0.0,133.0,307.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Santa Rosa do Sul,4215653,2515.0,0.0,592.0,944.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,61.1,0.0
Sul,Santa Catarina,Santa Terezinha,4215679,1483.0,0.0,510.0,158.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,45.0,0.0
Sul,Santa Catarina,Santa Terezinha do Progresso,4215687,529.0,0.0,236.0,198.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,82.0,0.0
Sul,Santa Catarina,Santiago do Sul,4215695,337.0,0.0,133.0,204.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Santo Amaro da Imperatriz,4215703,6337.0,0.0,1446.0,3311.0,745.0,2022,INEP — Sinopse Estatística da Educação Básica,75.1,11.8
Sul,Santa Catarina,São Bento do Sul,4215802,19053.0,299.0,5306.0,10625.0,2716.0,2022,INEP — Sinopse Estatística da Educação Básica,85.2,14.3
Sul,Santa Catarina,São Bernardino,4215752,596.0,0.0,234.0,362.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,São Bonifácio,4215901,540.0,0.0,312.0,96.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,75.6,0.0
Sul,Santa Catarina,São Carlos,4216008,2148.0,191.0,1000.0,648.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,85.6,0.0
Sul,Santa Catarina,São Cristóvão do Sul,4216057,1728.0,0.0,1038.0,690.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,São Domingos,4216107,1778.0,0.0,767.0,810.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,88.7,0.0
Sul,Santa Catarina,São Francisco do Sul,4216206,13185.0,359.0,4041.0,5293.0,2002.0,2022,INEP — Sinopse Estatística da Educação Básica,73.5,15.2
Sul,Santa Catarina,São João Batista,4216305,7022.0,0.0,1929.0,4001.0,547.0,2022,INEP — Sinopse Estatística da Educação Básica,84.4,7.8
Sul,Santa Catarina,São João do Itaperiú,4216354,1134.0,0.0,514.0,58.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,50.4,0.0
Sul,Santa Catarina,São João do Oeste,4216255,937.0,0.0,293.0,368.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,70.5,0.0
Sul,Santa Catarina,São João do Sul,4216404,1739.0,0.0,425.0,1001.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,82.0,0.0
Sul,Santa Catarina,São Joaquim,4216503,5746.0,0.0,2197.0,1597.0,981.0,2022,INEP — Sinopse Estatística da Educação Básica,66.0,17.1
Sul,Santa Catarina,São José,4216602,54438.0,582.0,14411.0,21722.0,16668.0,2022,INEP — Sinopse Estatística da Educação Básica,67.4,30.6
Sul,Santa Catarina,São José do Cedro,4216701,2728.0,0.0,796.0,1480.0,34.0,2022,INEP — Sinopse Estatística da Educação Básica,83.4,1.2
Sul,Santa Catarina,São José do Cerrito,4216800,2024.0,0.0,642.0,335.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,48.3,0.0
Sul,Santa Catarina,São Lourenço do Oeste,4216909,5579.0,98.0,909.0,3789.0,398.0,2022,INEP — Sinopse Estatística da Educação Básica,86.0,7.1
Sul,Santa Catarina,São Ludgero,4217006,3613.0,0.0,1342.0,1690.0,487.0,2022,INEP — Sinopse Estatística da Educação Básica,83.9,13.5
Sul,Santa Catarina,São Martinho,4217105,768.0,0.0,378.0,334.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,92.7,0.0
Sul,Santa Catarina,São Miguel da Boa Vista,4217154,337.0,0.0,145.0,192.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,São Miguel do Oeste,4217204,9805.0,418.0,2804.0,4207.0,1776.0,2022,INEP — Sinopse Estatística da Educação Básica,75.8,18.1
Sul,Santa Catarina,São Pedro de Alcântara,4217253,1233.0,0.0,611.0,597.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,98.0,0.0
Sul,Santa Catarina,Saudades,4217303,2077.0,0.0,680.0,1120.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,86.7,0.0
Sul,Santa Catarina,Schroeder,4217402,4413.0,0.0,1688.0,2674.0,15.0,2022,INEP — Sinopse Estatística da Educação Básica,98.8,0.3
Sul,Santa Catarina,Seara,4217501,3833.0,0.0,1720.0,1213.0,156.0,2022,INEP — Sinopse Estatística da Educação Básica,76.5,4.1
Sul,Santa Catarina,Serra Alta,4217550,617.0,0.0,225.0,392.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Siderópolis,4217600,2393.0,0.0,779.0,734.0,354.0,2022,INEP — Sinopse Estatística da Educação Básica,63.2,14.8
Sul,Santa Catarina,Sombrio,4217709,7816.0,328.0,2592.0,2788.0,1176.0,2022,INEP — Sinopse Estatística da Educação Básica,73.0,15.0
Sul,Santa Catarina,Sul Brasil,4217758,551.0,0.0,180.0,286.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,84.6,0.0
Sul,Santa Catarina,Taió,4217808,4030.0,0.0,1350.0,1611.0,221.0,2022,INEP — Sinopse Estatística da Educação Básica,73.5,5.5
Sul,Santa Catarina,Tangará,4217907,1682.0,0.0,588.0,933.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,90.4,0.0
Sul,Santa Catarina,Tigrinhos,4217956,516.0,0.0,178.0,338.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Tijucas,4218004,12120.0,0.0,3277.0,5806.0,1967.0,2022,INEP — Sinopse Estatística da Educação Básica,74.9,16.2
Sul,Santa Catarina,Timbé do Sul,4218103,981.0,0.0,410.0,571.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Timbó,4218202,9119.0,0.0,3655.0,4336.0,874.0,2022,INEP — Sinopse Estatística da Educação Básica,87.6,9.6
Sul,Santa Catarina,Timbó Grande,4218251,1726.0,0.0,458.0,1043.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,87.0,0.0
Sul,Santa Catarina,Três Barras,4218301,4499.0,0.0,1375.0,2687.0,99.0,2022,INEP — Sinopse Estatística da Educação Básica,90.3,2.2
Sul,Santa Catarina,Treviso,4218350,690.0,0.0,280.0,410.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Treze de Maio,4218400,1574.0,0.0,670.0,798.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,93.3,0.0
Sul,Santa Catarina,Treze Tílias,4218509,1924.0,0.0,314.0,1610.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Trombudo Central,4218608,1451.0,0.0,555.0,645.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,82.7,0.0
Sul,Santa Catarina,Tubarão,4218707,24769.0,146.0,8848.0,4741.0,9165.0,2022,INEP — Sinopse Estatística da Educação Básica,55.5,37.0
Sul,Santa Catarina,Tunápolis,4218756,878.0,0.0,310.0,396.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,80.4,0.0
Sul,Santa Catarina,Turvo,4218806,2449.0,0.0,1027.0,916.0,129.0,2022,INEP — Sinopse Estatística da Educação Básica,79.3,5.3
Sul,Santa Catarina,União do Oeste,4218855,544.0,0.0,227.0,317.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Urubici,4218905,2495.0,0.0,989.0,608.0,264.0,2022,INEP — Sinopse Estatística da Educação Básica,64.0,10.6
Sul,Santa Catarina,Urupema,4218954,618.0,96.0,306.0,86.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,79.0,0.0
Sul,Santa Catarina,Urussanga,4219002,3714.0,0.0,1536.0,1254.0,241.0,2022,INEP — Sinopse Estatística da Educação Básica,75.1,6.5
Sul,Santa Catarina,Vargeão,4219101,738.0,0.0,217.0,473.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,93.5,0.0
Sul,Santa Catarina,Vargem,4219150,536.0,0.0,235.0,301.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Vargem Bonita,4219176,984.0,0.0,513.0,471.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Santa Catarina,Vidal Ramos,4219200,1220.0,0.0,448.0,552.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,82.0,0.0
Sul,Santa Catarina,Videira,4219309,13104.0,636.0,3779.0,6356.0,2036.0,2022,INEP — Sinopse Estatística da Educação Básica,82.2,15.5
Sul,Santa Catarina,Vitor Meireles,4219358,1126.0,0.0,528.0,375.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,80.2,0.0
Sul,Santa Catarina,Witmarsum,4219408,893.0,0.0,470.0,373.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,94.4,0.0
Sul,Santa Catarina,Xanxerê,4219507,11659.0,281.0,4149.0,4358.0,2809.0,2022,INEP — Sinopse Estatística da Educação Básica,75.4,24.1
Sul,Santa Catarina,Xavantina,4219606,552.0,0.0,185.0,138.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,58.5,0.0
Sul,Santa Catarina,Xaxim,4219705,6632.0,0.0,1525.0,4458.0,322.0,2022,INEP — Sinopse Estatística da Educação Básica,90.2,4.9
Sul,Santa Catarina,Zortéa,4219853,999.0,0.0,166.0,833.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Aceguá,4300034,954.0,0.0,196.0,369.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,59.2,0.0
Sul,Rio Grande do Sul,Água Santa,4300059,803.0,0.0,121.0,548.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,83.3,0.0
Sul,Rio Grande do Sul,Agudo,4300109,2657.0,0.0,593.0,1211.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,67.9,0.0
Sul,Rio Grande do Sul,Ajuricaba,4300208,1192.0,0.0,399.0,516.0,169.0,2022,INEP — Sinopse Estatística da Educação Básica,76.8,14.2
Sul,Rio Grande do Sul,Alecrim,4300307,911.0,0.0,517.0,188.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,77.4,0.0
Sul,Rio Grande do Sul,Alegrete,4300406,14967.0,0.0,7361.0,4474.0,1426.0,2022,INEP — Sinopse Estatística da Educação Básica,79.1,9.5
Sul,Rio Grande do Sul,Alegria,4300455,746.0,0.0,249.0,346.0,105.0,2022,INEP — Sinopse Estatística da Educação Básica,79.8,14.1
Sul,Rio Grande do Sul,Almirante Tamandaré do Sul,4300471,324.0,0.0,134.0,56.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,58.6,0.0
Sul,Rio Grande do Sul,Alpestre,4300505,1229.0,0.0,316.0,387.0,125.0,2022,INEP — Sinopse Estatística da Educação Básica,57.2,10.2
Sul,Rio Grande do Sul,Alto Alegre,4300554,293.0,0.0,158.0,89.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,84.3,0.0
Sul,Rio Grande do Sul,Alto Feliz,4300570,474.0,0.0,111.0,363.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Alvorada,4300604,42775.0,404.0,17759.0,19498.0,5114.0,2022,INEP — Sinopse Estatística da Educação Básica,88.0,12.0
Sul,Rio Grande do Sul,Amaral Ferrador,4300638,1072.0,0.0,408.0,207.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,57.4,0.0
Sul,Rio Grande do Sul,Ametista do Sul,4300646,1484.0,0.0,499.0,960.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,98.3,0.0
Sul,Rio Grande do Sul,André da Rocha,4300661,191.0,0.0,26.0,165.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Anta Gorda,4300703,1076.0,0.0,358.0,167.0,372.0,2022,INEP — Sinopse Estatística da Educação Básica,48.8,34.6
Sul,Rio Grande do Sul,Antônio Prado,4300802,2254.0,0.0,742.0,909.0,401.0,2022,INEP — Sinopse Estatística da Educação Básica,73.2,17.8
Sul,Rio Grande do Sul,Arambaré,4300851,760.0,0.0,171.0,357.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,69.5,0.0
Sul,Rio Grande do Sul,Araricá,4300877,2055.0,0.0,297.0,1558.0,200.0,2022,INEP — Sinopse Estatística da Educação Básica,90.3,9.7
Sul,Rio Grande do Sul,Aratiba,4300901,989.0,0.0,344.0,539.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,89.3,0.0
Sul,Rio Grande do Sul,Arroio do Meio,4301008,4046.0,0.0,568.0,2133.0,1056.0,2022,INEP — Sinopse Estatística da Educação Básica,66.8,26.1
Sul,Rio Grande do Sul,Arroio do Padre,4301073,620.0,0.0,197.0,398.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,96.0,0.0
Sul,Rio Grande do Sul,Arroio do Sal,4301057,2498.0,0.0,509.0,1989.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Arroio do Tigre,4301206,2245.0,0.0,611.0,370.0,353.0,2022,INEP — Sinopse Estatística da Educação Básica,43.7,15.7
Sul,Rio Grande do Sul,Arroio dos Ratos,4301107,3148.0,0.0,1058.0,1650.0,409.0,2022,INEP — Sinopse Estatística da Educação Básica,86.0,13.0
Sul,Rio Grande do Sul,Arroio Grande,4301305,3403.0,0.0,1641.0,1026.0,315.0,2022,INEP — Sinopse Estatística da Educação Básica,78.4,9.3
Sul,Rio Grande do Sul,Arvorezinha,4301404,1661.0,0.0,718.0,646.0,61.0,2022,INEP — Sinopse Estatística da Educação Básica,82.1,3.7
Sul,Rio Grande do Sul,Augusto Pestana,4301503,1143.0,0.0,361.0,177.0,237.0,2022,INEP — Sinopse Estatística da Educação Básica,47.1,20.7
Sul,Rio Grande do Sul,Áurea,4301552,531.0,0.0,254.0,127.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,71.8,0.0
Sul,Rio Grande do Sul,Bagé,4301602,25098.0,355.0,8011.0,11272.0,5387.0,2022,INEP — Sinopse Estatística da Educação Básica,78.2,21.5
Sul,Rio Grande do Sul,Balneário Pinhal,4301636,3073.0,0.0,663.0,2410.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Barão,4301651,1017.0,0.0,266.0,516.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,76.9,0.0
Sul,Rio Grande do Sul,Barão de Cotegipe,4301701,1057.0,0.0,444.0,547.0,32.0,2022,INEP — Sinopse Estatística da Educação Básica,93.8,3.0
Sul,Rio Grande do Sul,Barão do Triunfo,4301750,873.0,0.0,268.0,0.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,30.7,0.0
Sul,Rio Grande do Sul,Barra do Guarita,4301859,725.0,0.0,269.0,335.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,83.3,0.0
Sul,Rio Grande do Sul,Barra do Quaraí,4301875,991.0,0.0,349.0,509.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,86.6,0.0
Sul,Rio Grande do Sul,Barra do Ribeiro,4301909,2248.0,0.0,877.0,545.0,460.0,2022,INEP — Sinopse Estatística da Educação Básica,63.3,20.5
Sul,Rio Grande do Sul,Barra do Rio Azul,4301925,224.0,0.0,125.0,0.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,55.8,0.0
Sul,Rio Grande do Sul,Barra Funda,4301958,491.0,0.0,197.0,294.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Barracão,4301800,840.0,0.0,243.0,413.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,78.1,0.0
Sul,Rio Grande do Sul,Barros Cassal,4302006,1726.0,0.0,769.0,522.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,74.8,0.0
Sul,Rio Grande do Sul,Benjamin Constant do Sul,4302055,491.0,0.0,27.0,128.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,31.6,0.0
Sul,Rio Grande do Sul,Bento Gonçalves,4302105,24050.0,424.0,6891.0,10280.0,6251.0,2022,INEP — Sinopse Estatística da Educação Básica,73.2,26.0
Sul,Rio Grande do Sul,Boa Vista das Missões,4302154,426.0,0.0,163.0,263.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Boa Vista do Buricá,4302204,1250.0,0.0,408.0,761.0,81.0,2022,INEP — Sinopse Estatística da Educação Básica,93.5,6.5
Sul,Rio Grande do Sul,Boa Vista do Cadeado,4302220,368.0,0.0,49.0,249.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,81.0,0.0
Sul,Rio Grande do Sul,Boa Vista do Incra,4302238,463.0,0.0,63.0,372.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,94.0,0.0
Sul,Rio Grande do Sul,Boa Vista do Sul,4302253,375.0,0.0,0.0,243.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,64.8,0.0
Sul,Rio Grande do Sul,Bom Jesus,4302303,2447.0,0.0,1165.0,907.0,66.0,2022,INEP — Sinopse Estatística da Educação Básica,84.7,2.7
Sul,Rio Grande do Sul,Bom Princípio,4302352,2608.0,0.0,671.0,1800.0,40.0,2022,INEP — Sinopse Estatística da Educação Básica,94.7,1.5
Sul,Rio Grande do Sul,Bom Progresso,4302378,624.0,0.0,131.0,247.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,60.6,0.0
Sul,Rio Grande do Sul,Bom Retiro do Sul,4302402,2566.0,0.0,817.0,1445.0,92.0,2022,INEP — Sinopse Estatística da Educação Básica,88.2,3.6
Sul,Rio Grande do Sul,Boqueirão do Leão,4302451,1248.0,0.0,624.0,139.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,61.1,0.0
Sul,Rio Grande do Sul,Bossoroca,4302501,1182.0,0.0,426.0,498.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,78.2,0.0
Sul,Rio Grande do Sul,Bozano,4302584,319.0,0.0,110.0,167.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,86.8,0.0
Sul,Rio Grande do Sul,Braga,4302600,707.0,0.0,307.0,280.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,83.0,0.0
Sul,Rio Grande do Sul,Brochier,4302659,796.0,0.0,306.0,297.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,75.8,0.0
Sul,Rio Grande do Sul,Butiá,4302709,4250.0,0.0,1558.0,2488.0,155.0,2022,INEP — Sinopse Estatística da Educação Básica,95.2,3.6
Sul,Rio Grande do Sul,Caçapava do Sul,4302808,6961.0,0.0,2338.0,2990.0,547.0,2022,INEP — Sinopse Estatística da Educação Básica,76.5,7.9
Sul,Rio Grande do Sul,Cacequi,4302907,2099.0,0.0,767.0,1090.0,87.0,2022,INEP — Sinopse Estatística da Educação Básica,88.5,4.1
Sul,Rio Grande do Sul,Cachoeira do Sul,4303004,16160.0,0.0,6360.0,4557.0,3504.0,2022,INEP — Sinopse Estatística da Educação Básica,67.6,21.7
Sul,Rio Grande do Sul,Cachoeirinha,4303103,28627.0,0.0,9502.0,13082.0,6043.0,2022,INEP — Sinopse Estatística da Educação Básica,78.9,21.1
Sul,Rio Grande do Sul,Cacique Doble,4303202,876.0,0.0,185.0,429.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,70.1,0.0
Sul,Rio Grande do Sul,Caibaté,4303301,855.0,0.0,272.0,382.0,118.0,2022,INEP — Sinopse Estatística da Educação Básica,76.5,13.8
Sul,Rio Grande do Sul,Caiçara,4303400,732.0,0.0,384.0,129.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,70.1,0.0
Sul,Rio Grande do Sul,Camaquã,4303509,12135.0,457.0,4031.0,4340.0,1439.0,2022,INEP — Sinopse Estatística da Educação Básica,72.7,11.9
Sul,Rio Grande do Sul,Camargo,4303558,526.0,0.0,212.0,159.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,70.5,0.0
Sul,Rio Grande do Sul,Cambará do Sul,4303608,1366.0,0.0,695.0,671.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Campestre da Serra,4303673,519.0,0.0,80.0,361.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,85.0,0.0
Sul,Rio Grande do Sul,Campina das Missões,4303707,924.0,0.0,315.0,401.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,77.5,0.0
Sul,Rio Grande do Sul,Campinas do Sul,4303806,830.0,0.0,418.0,393.0,19.0,2022,INEP — Sinopse Estatística da Educação Básica,97.7,2.3
Sul,Rio Grande do Sul,Campo Bom,4303905,13439.0,0.0,2611.0,9133.0,1427.0,2022,INEP — Sinopse Estatística da Educação Básica,87.4,10.6
Sul,Rio Grande do Sul,Campo Novo,4304002,909.0,0.0,389.0,467.0,27.0,2022,INEP — Sinopse Estatística da Educação Básica,94.2,3.0
Sul,Rio Grande do Sul,Campos Borges,4304101,698.0,0.0,303.0,395.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Candelária,4304200,4967.0,0.0,1360.0,1481.0,617.0,2022,INEP — Sinopse Estatística da Educação Básica,57.2,12.4
Sul,Rio Grande do Sul,Cândido Godói,4304309,1029.0,0.0,415.0,447.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,83.8,0.0
Sul,Rio Grande do Sul,Candiota,4304358,2277.0,0.0,1061.0,651.0,15.0,2022,INEP — Sinopse Estatística da Educação Básica,75.2,0.7
Sul,Rio Grande do Sul,Canela,4304408,11166.0,0.0,3684.0,4096.0,3280.0,2022,INEP — Sinopse Estatística da Educação Básica,69.7,29.4
Sul,Rio Grande do Sul,Canguçu,4304507,8684.0,0.0,2063.0,2079.0,461.0,2022,INEP — Sinopse Estatística da Educação Básica,47.7,5.3
Sul,Rio Grande do Sul,Canoas,4304606,73595.0,338.0,20029.0,33829.0,19399.0,2022,INEP — Sinopse Estatística da Educação Básica,73.6,26.4
Sul,Rio Grande do Sul,Canudos do Vale,4304614,232.0,0.0,45.0,187.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Capão Bonito do Sul,4304622,314.0,0.0,44.0,220.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,84.1,0.0
Sul,Rio Grande do Sul,Capão da Canoa,4304630,15860.0,0.0,3409.0,8875.0,3556.0,2022,INEP — Sinopse Estatística da Educação Básica,77.5,22.4
Sul,Rio Grande do Sul,Capão do Cipó,4304655,625.0,0.0,0.0,389.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,62.2,0.0
Sul,Rio Grande do Sul,Capão do Leão,4304663,5444.0,0.0,1457.0,3149.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,84.6,0.0
Sul,Rio Grande do Sul,Capela de Santana,4304689,2160.0,0.0,593.0,1316.0,20.0,2022,INEP — Sinopse Estatística da Educação Básica,88.4,0.9
Sul,Rio Grande do Sul,Capitão,4304697,641.0,0.0,134.0,507.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Capivari do Sul,4304671,1044.0,0.0,353.0,595.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,90.8,0.0
Sul,Rio Grande do Sul,Caraá,4304713,1225.0,0.0,395.0,137.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,43.4,0.0
Sul,Rio Grande do Sul,Carazinho,4304705,13328.0,0.0,5107.0,5151.0,2892.0,2022,INEP — Sinopse Estatística da Educação Básica,77.0,21.7
Sul,Rio Grande do Sul,Carlos Barbosa,4304804,5429.0,0.0,1896.0,2379.0,776.0,2022,INEP — Sinopse Estatística da Educação Básica,78.7,14.3
Sul,Rio Grande do Sul,Carlos Gomes,4304853,218.0,0.0,0.0,68.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,31.2,0.0
Sul,Rio Grande do Sul,Casca,4304903,1513.0,0.0,614.0,702.0,113.0,2022,INEP — Sinopse Estatística da Educação Básica,87.0,7.5
Sul,Rio Grande do Sul,Caseiros,4304952,598.0,0.0,174.0,424.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Catuípe,4305009,1662.0,0.0,579.0,900.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,89.0,0.0
Sul,Rio Grande do Sul,Caxias do Sul,4305108,92222.0,597.0,24217.0,33869.0,32043.0,2022,INEP — Sinopse Estatística da Educação Básica,63.6,34.7
Sul,Rio Grande do Sul,Centenário,4305116,439.0,0.0,262.0,119.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,86.8,0.0
Sul,Rio Grande do Sul,Cerrito,4305124,1105.0,0.0,345.0,388.0,23.0,2022,INEP — Sinopse Estatística da Educação Básica,66.3,2.1
Sul,Rio Grande do Sul,Cerro Branco,4305132,571.0,0.0,224.0,121.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,60.4,0.0
Sul,Rio Grande do Sul,Cerro Grande,4305157,463.0,0.0,216.0,133.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,75.4,0.0
Sul,Rio Grande do Sul,Cerro Grande do Sul,4305173,1819.0,0.0,641.0,509.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,63.2,0.0
Sul,Rio Grande do Sul,Cerro Largo,4305207,2517.0,0.0,731.0,1198.0,574.0,2022,INEP — Sinopse Estatística da Educação Básica,76.6,22.8
Sul,Rio Grande do Sul,Chapada,4305306,1641.0,0.0,404.0,754.0,38.0,2022,INEP — Sinopse Estatística da Educação Básica,70.6,2.3
Sul,Rio Grande do Sul,Charqueadas,4305355,7389.0,540.0,2533.0,3816.0,422.0,2022,INEP — Sinopse Estatística da Educação Básica,93.2,5.7
Sul,Rio Grande do Sul,Charrua,4305371,651.0,0.0,37.0,162.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,30.6,0.0
Sul,Rio Grande do Sul,Chiapetta,4305405,745.0,0.0,333.0,355.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,92.3,0.0
Sul,Rio Grande do Sul,Chuí,4305439,695.0,0.0,350.0,304.0,41.0,2022,INEP — Sinopse Estatística da Educação Básica,94.1,5.9
Sul,Rio Grande do Sul,Chuvisca,4305447,954.0,0.0,352.0,0.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,36.9,0.0
Sul,Rio Grande do Sul,Cidreira,4305454,3402.0,0.0,1172.0,2230.0,0.0,2022,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Sul,Rio Grande do Sul,Ciríaco,4305504,640.0,0.0,319.0,235.0,8.0,2022,INEP — Sinopse Estatística da Educação Básica,86.6,1.2
